a_id,x,y,species
1414,49,84,herbivore
1875,99,138,livestock
1394,72,268,herbivore
1761,184,250,livestock
1748,106,155,livestock
1488,42,262,herbivore
2433,169,123,livestock
1617,172,145,livestock
1763,177,250,livestock
1706,148,37,livestock
1337,263,191,herbivore
1771,179,254,livestock
1781,147,168,livestock
1766,172,249,livestock
1483,69,190,herbivore
2611,56,120,herbivore
1324,196,198,herbivore
1793,90,201,livestock
1352,151,150,herbivore
2079,180,138,livestock
2283,206,101,herbivore
1631,185,183,livestock
2514,198,35,herbivore
1701,65,149,livestock
1705,69,153,livestock
1345,14,128,herbivore
1597,266,60,livestock
1321,93,289,herbivore
1666,267,270,livestock
1623,176,148,livestock
1622,174,158,livestock
1744,102,160,livestock
2201,209,190,livestock
1779,158,177,livestock
1639,84,223,livestock
1816,197,103,livestock
1667,267,269,livestock
1887,92,219,livestock
1379,63,202,herbivore
1729,170,132,livestock
1303,273,128,herbivore
1650,267,234,livestock
1463,203,14,herbivore
1656,264,237,livestock
1777,147,173,livestock
1334,260,284,herbivore
1653,265,237,livestock
2379,216,149,herbivore
2551,265,50,livestock
1416,12,203,herbivore
1482,169,217,herbivore
1624,182,147,livestock
1413,48,279,herbivore
1665,263,269,livestock
1496,170,86,herbivore
1555,97,134,livestock
1380,169,178,herbivore
1470,85,265,herbivore
2467,159,38,livestock
1649,90,224,livestock
1693,180,270,livestock
1660,266,224,livestock
1440,287,114,herbivore
2600,112,158,livestock
1758,184,253,livestock
2193,158,132,livestock
2073,146,22,herbivore
1584,157,133,livestock
1700,65,154,livestock
1332,86,44,herbivore
1415,1,152,herbivore
1734,166,125,livestock
1615,179,146,livestock
2679,99,143,livestock
1776,159,174,livestock
1472,112,146,herbivore
1323,18,73,herbivore
2131,172,157,livestock
2500,179,100,carnivore
1485,139,16,herbivore
1645,86,226,livestock
1322,10,143,herbivore
2289,83,163,herbivore
2027,188,189,livestock
1311,99,243,herbivore
1551,102,137,livestock
1490,58,172,herbivore
2003,196,107,livestock
1697,73,143,livestock
1643,84,229,livestock
1420,237,217,herbivore
1696,67,146,livestock
2287,182,147,livestock
2512,116,233,herbivore
1474,185,101,herbivore
1806,195,92,livestock
1568,270,96,livestock
1348,28,3,herbivore
1626,179,153,livestock
2603,7,135,herbivore
1737,165,141,livestock
1486,278,133,herbivore
1423,291,166,herbivore
1353,112,282,herbivore
1694,68,149,livestock
1387,19,73,herbivore
1695,69,152,livestock
1804,85,206,livestock
1567,268,96,livestock
1389,196,274,herbivore
1587,259,49,livestock
1328,80,18,herbivore
1349,73,156,herbivore
1386,269,65,herbivore
1426,194,118,herbivore
1445,58,165,herbivore
1306,180,226,herbivore
1782,151,169,livestock
1467,162,111,herbivore
1736,178,136,livestock
1340,248,57,herbivore
1794,82,215,livestock
2459,170,246,herbivore
1596,256,51,livestock
1962,150,40,livestock
1316,88,166,herbivore
1613,207,210,livestock
2338,72,147,livestock
2292,22,256,herbivore
1740,103,162,livestock
1799,94,214,livestock
1417,255,78,herbivore
2148,188,117,herbivore
1428,60,61,herbivore
2567,87,224,livestock
1358,230,210,herbivore
1707,156,41,livestock
1577,160,136,livestock
2097,70,154,livestock
1686,175,266,livestock
1644,91,222,livestock
1838,261,214,herbivore
2473,167,125,livestock
1853,85,213,livestock
1751,98,159,livestock
1396,42,111,herbivore
1450,83,127,herbivore
1314,195,183,herbivore
1583,156,134,livestock
1757,182,254,livestock
2059,69,151,livestock
2515,270,224,livestock
2468,154,136,livestock
2004,193,223,herbivore
1422,234,185,herbivore
1457,13,113,herbivore
1722,181,126,livestock
1468,119,244,herbivore
2300,88,219,livestock
1616,181,150,livestock
1351,66,242,herbivore
2174,150,137,livestock
1401,39,39,herbivore
2057,31,246,herbivore
1366,163,125,herbivore
1335,219,101,herbivore
1477,66,16,herbivore
1702,71,151,livestock
1361,68,80,herbivore
2154,263,48,livestock
1473,173,203,herbivore
1594,259,55,livestock
1301,104,246,herbivore
1684,175,268,livestock
2143,98,165,livestock
2294,86,226,livestock
1436,202,145,herbivore
1752,112,169,livestock
1465,234,151,herbivore
1652,264,234,livestock
1367,53,72,herbivore
1690,179,265,livestock
1431,42,44,herbivore
1305,139,291,herbivore
1629,189,187,livestock
1363,96,104,herbivore
1327,272,278,herbivore
1460,102,10,herbivore
1970,87,206,livestock
1885,72,148,livestock
1762,181,257,livestock
1627,174,152,livestock
1462,292,279,herbivore
1599,265,59,livestock
1682,182,268,livestock
1765,178,252,livestock
1312,129,197,herbivore
1598,267,51,livestock
1484,196,241,herbivore
1784,156,176,livestock
1331,2,218,herbivore
1310,251,43,herbivore
1824,191,100,livestock
1499,20,165,herbivore
1685,169,264,livestock
1810,187,95,livestock
1721,177,136,livestock
1657,263,243,livestock
1715,149,38,livestock
1679,215,185,livestock
1571,149,137,livestock
1925,17,125,herbivore
1495,4,281,herbivore
2337,157,140,livestock
1822,180,105,livestock
1829,182,146,livestock
1926,111,166,livestock
1418,237,195,herbivore
1756,180,252,livestock
2318,262,46,livestock
2142,202,209,livestock
1350,24,73,herbivore
1478,4,274,herbivore
1411,103,121,herbivore
1553,108,148,livestock
1638,190,183,livestock
1364,103,8,herbivore
1406,195,273,herbivore
2317,93,199,herbivore
1441,297,297,herbivore
1976,174,134,livestock
1407,238,108,herbivore
1710,148,38,livestock
2639,152,176,livestock
2307,176,138,livestock
1408,165,221,herbivore
2384,172,130,livestock
2169,130,23,herbivore
1330,114,162,herbivore
1558,102,140,livestock
1726,179,137,livestock
1795,97,211,livestock
1716,153,35,livestock
1668,264,269,livestock
1633,190,191,livestock
1791,85,206,livestock
1371,185,261,herbivore
1802,81,201,livestock
1421,278,137,herbivore
1552,96,137,livestock
1755,172,251,livestock
2712,65,150,livestock
1397,106,192,herbivore
1659,267,225,livestock
1400,170,108,herbivore
1647,83,232,livestock
1498,273,176,herbivore
2165,51,17,herbivore
1878,170,86,herbivore
2310,267,224,livestock
2198,184,58,herbivore
1424,220,296,herbivore
1640,84,230,livestock
1540,39,278,carnivore
1405,240,31,herbivore
2145,157,144,livestock
1343,204,291,herbivore
1671,210,189,livestock
1735,165,140,livestock
1630,188,186,livestock
1821,187,96,livestock
1464,88,30,herbivore
2320,157,33,livestock
1786,160,169,livestock
1455,137,258,herbivore
1856,176,267,livestock
1805,85,204,livestock
2668,267,232,livestock
1365,251,13,herbivore
1788,83,215,livestock
2520,262,56,livestock
1945,82,219,livestock
1586,149,130,livestock
2469,113,251,herbivore
1787,84,207,livestock
1651,266,233,livestock
2236,80,157,herbivore
2271,180,134,livestock
1692,185,268,livestock
1619,179,152,livestock
1359,210,60,herbivore
1742,109,158,livestock
1609,209,213,livestock
1593,260,53,livestock
1590,263,55,livestock
1569,267,93,livestock
2550,185,105,livestock
1772,161,178,livestock
2247,252,194,herbivore
1654,270,220,livestock
1768,184,258,livestock
1632,183,182,livestock
1712,148,31,livestock
1575,157,137,livestock
1433,284,43,herbivore
1481,34,59,herbivore
1641,92,223,livestock
1557,106,144,livestock
2458,90,211,livestock
1796,94,211,livestock
2009,116,238,herbivore
1320,201,130,herbivore
2305,65,248,herbivore
1688,168,264,livestock
1803,88,218,livestock
1790,95,201,livestock
1992,180,134,livestock
2363,91,202,livestock
1800,79,205,livestock
1382,21,55,herbivore
1308,149,168,herbivore
1674,209,184,livestock
2268,62,196,herbivore
2391,179,79,herbivore
1369,174,90,herbivore
1691,171,270,livestock
1603,201,215,livestock
2156,263,232,livestock
1446,275,116,herbivore
1427,21,116,herbivore
1317,139,20,herbivore
2220,186,183,livestock
2319,200,213,livestock
1798,93,210,livestock
1815,187,102,livestock
1746,109,161,livestock
1443,31,164,herbivore
2005,286,204,herbivore
2699,155,131,livestock
1454,125,7,herbivore
1329,39,7,herbivore
2107,79,125,herbivore
1554,105,137,livestock
1376,41,200,herbivore
2175,148,137,livestock
1717,151,36,livestock
1563,101,135,livestock
1447,238,295,herbivore
2117,216,182,livestock
1556,95,139,livestock
1683,177,265,livestock
2572,213,126,herbivore
1605,206,217,livestock
1749,105,171,livestock
1492,183,169,herbivore
1738,97,169,livestock
1573,159,144,livestock
1606,204,219,livestock
1709,148,37,livestock
1589,263,48,livestock
1713,148,40,livestock
1339,274,18,herbivore
1677,210,191,livestock
2315,227,59,herbivore
1459,181,229,herbivore
1731,169,131,livestock
1390,67,78,herbivore
2375,172,264,herbivore
1419,202,290,herbivore
1307,211,267,herbivore
1385,299,160,herbivore
1820,183,99,livestock
1500,281,35,herbivore
1444,81,103,herbivore
1689,177,267,livestock
2385,55,24,herbivore
1432,267,12,herbivore
1453,221,17,herbivore
1602,255,55,livestock
1655,266,228,livestock
2481,99,162,livestock
1592,258,59,livestock
2733,224,255,herbivore
2224,218,191,livestock
1733,181,126,livestock
2742,261,121,carnivore
1489,64,55,herbivore
1611,209,212,livestock
1741,105,166,livestock
1773,155,181,livestock
2347,110,41,carnivore
1412,216,58,herbivore
2362,91,219,livestock
1699,70,145,livestock
2266,152,132,livestock
1658,268,221,livestock
1760,187,250,livestock
1708,155,33,livestock
1491,243,222,herbivore
2605,162,139,herbivore
1456,204,25,herbivore
1346,136,13,herbivore
1572,162,136,livestock
1817,184,102,livestock
1780,152,171,livestock
1648,84,223,livestock
1801,84,214,livestock
1392,92,172,herbivore
2001,264,239,livestock
1809,181,97,livestock
2386,255,162,carnivore
1410,42,132,herbivore
1439,13,54,herbivore
1628,171,157,livestock
2736,254,11,herbivore
1778,160,174,livestock
2147,209,221,herbivore
2580,97,168,livestock
1789,80,205,livestock
1601,269,59,livestock
1430,286,210,herbivore
1718,167,134,livestock
1902,99,27,herbivore
1487,291,84,herbivore
1399,277,48,herbivore
2367,220,76,herbivore
1368,193,118,herbivore
1318,158,77,herbivore
1579,154,134,livestock
1451,6,258,herbivore
1774,160,172,livestock
1561,97,147,livestock
1480,107,122,herbivore
1687,177,264,livestock
1608,209,219,livestock
1711,150,31,livestock
2054,197,102,livestock
1402,233,172,herbivore
