a_id,x,y,species
1673,214,182,livestock
1581,151,139,livestock
1391,296,211,herbivore
1383,225,73,herbivore
1429,236,269,herbivore
1435,197,186,herbivore
1634,184,185,livestock
1676,217,183,livestock
1730,178,135,livestock
1425,107,222,herbivore
1347,117,145,herbivore
1620,169,153,livestock
1404,149,38,herbivore
1720,184,136,livestock
1414,50,87,herbivore
1875,105,146,livestock
1544,50,94,carnivore
1394,72,264,herbivore
1761,183,250,livestock
1748,109,171,livestock
1523,161,186,carnivore
1488,42,260,herbivore
1520,298,175,carnivore
1617,176,156,livestock
1763,182,243,livestock
1706,158,31,livestock
1337,260,190,herbivore
1771,173,244,livestock
1781,155,177,livestock
1766,174,254,livestock
1483,72,195,herbivore
1324,193,201,herbivore
1793,82,205,livestock
1352,146,151,herbivore
2079,173,142,livestock
1631,182,182,livestock
1701,74,150,livestock
1542,126,173,carnivore
1705,72,153,livestock
1345,14,128,herbivore
1597,256,46,livestock
1321,95,289,herbivore
1666,267,269,livestock
1623,182,145,livestock
1505,196,43,carnivore
1622,170,150,livestock
1744,111,156,livestock
1779,150,175,livestock
1639,87,229,livestock
1816,191,96,livestock
1667,261,270,livestock
1887,88,216,livestock
1379,65,198,herbivore
1729,172,125,livestock
1303,270,127,herbivore
1507,271,151,carnivore
1650,268,220,livestock
1463,199,12,herbivore
1656,266,243,livestock
1777,161,175,livestock
1334,265,289,herbivore
1653,264,236,livestock
1416,16,201,herbivore
1482,169,215,herbivore
1624,170,155,livestock
1413,54,277,herbivore
1665,261,269,livestock
1496,170,90,herbivore
1555,108,138,livestock
1525,71,244,carnivore
1380,162,175,herbivore
1550,35,216,carnivore
1470,88,272,herbivore
1649,84,226,livestock
1693,170,264,livestock
1514,296,257,carnivore
1660,263,221,livestock
1440,284,113,herbivore
1545,254,273,carnivore
1758,171,257,livestock
2073,150,30,herbivore
1584,150,143,livestock
1700,65,147,livestock
1332,87,45,herbivore
1415,2,149,herbivore
1734,175,130,livestock
1615,178,148,livestock
1776,156,178,livestock
1472,113,143,herbivore
1323,21,76,herbivore
2131,175,149,livestock
1754,101,161,livestock
1485,138,15,herbivore
1645,84,222,livestock
1322,10,145,herbivore
2027,184,184,livestock
1311,105,245,herbivore
1551,95,146,livestock
1490,56,172,herbivore
2003,185,91,livestock
1697,73,147,livestock
1643,86,227,livestock
1527,12,74,carnivore
1420,235,213,herbivore
1696,74,144,livestock
1474,185,101,herbivore
1806,198,91,livestock
1568,270,95,livestock
1348,26,1,herbivore
1626,172,148,livestock
1737,172,124,livestock
1486,278,129,herbivore
1423,292,167,herbivore
1353,112,282,herbivore
1694,67,146,livestock
1387,21,71,herbivore
1461,41,277,herbivore
1695,64,152,livestock
1804,84,212,livestock
1567,269,93,livestock
1389,196,266,herbivore
1587,261,54,livestock
1328,78,12,herbivore
1349,74,157,herbivore
1386,277,65,herbivore
1426,195,115,herbivore
1445,57,166,herbivore
1306,181,223,herbivore
1782,156,172,livestock
1513,97,222,carnivore
1467,167,106,herbivore
1736,174,134,livestock
1340,250,59,herbivore
1794,94,213,livestock
1596,259,56,livestock
1962,152,32,livestock
1316,86,164,herbivore
1508,190,288,carnivore
1613,203,213,livestock
1740,109,162,livestock
1799,79,204,livestock
1417,254,81,herbivore
2148,185,116,herbivore
1428,58,59,herbivore
1358,230,208,herbivore
1707,157,39,livestock
1577,152,134,livestock
2097,71,150,livestock
1686,170,263,livestock
1644,92,224,livestock
1838,258,215,herbivore
1853,89,201,livestock
1751,108,167,livestock
1396,44,113,herbivore
1450,81,129,herbivore
1314,189,181,herbivore
1583,158,130,livestock
1757,185,255,livestock
2059,71,153,livestock
2004,194,226,herbivore
1422,231,184,herbivore
1503,83,68,carnivore
1457,12,120,herbivore
1722,172,139,livestock
1468,118,241,herbivore
1616,176,149,livestock
1351,71,239,herbivore
2174,53,73,livestock
1515,145,275,carnivore
1401,40,36,herbivore
2057,26,245,herbivore
1366,162,128,herbivore
1335,219,99,herbivore
1477,68,14,herbivore
1702,65,153,livestock
1361,68,78,herbivore
2154,261,45,livestock
1473,172,206,herbivore
1594,258,45,livestock
1510,1,189,carnivore
1301,105,241,herbivore
1684,186,263,livestock
2143,108,168,livestock
1436,200,143,herbivore
1752,111,160,livestock
1465,229,154,herbivore
1652,265,243,livestock
1367,53,72,herbivore
1690,181,269,livestock
1431,38,44,herbivore
1305,142,296,herbivore
1629,189,190,livestock
1363,99,113,herbivore
1327,275,273,herbivore
1460,106,10,herbivore
1970,81,209,livestock
1885,69,153,livestock
1762,179,258,livestock
1627,172,155,livestock
1462,296,281,herbivore
1599,264,45,livestock
1682,177,270,livestock
1765,178,246,livestock
1534,205,173,carnivore
1312,132,200,herbivore
1598,257,57,livestock
1484,199,244,herbivore
1784,149,167,livestock
1331,7,215,herbivore
1310,252,46,herbivore
1824,195,101,livestock
1499,22,165,herbivore
1685,172,268,livestock
1810,187,101,livestock
1721,177,141,livestock
1657,265,230,livestock
1715,152,32,livestock
1747,113,157,livestock
1679,219,183,livestock
1571,161,135,livestock
1925,15,125,herbivore
1495,2,281,herbivore
1822,199,90,livestock
1524,231,218,carnivore
1829,179,157,livestock
1926,105,160,livestock
1418,235,191,herbivore
1756,186,255,livestock
2142,202,214,livestock
1350,27,78,herbivore
1537,77,204,carnivore
1478,3,275,herbivore
1411,103,119,herbivore
1553,105,147,livestock
1638,182,184,livestock
1364,102,7,herbivore
1406,194,272,herbivore
1541,244,274,carnivore
1441,299,299,herbivore
1976,182,142,livestock
1407,236,108,herbivore
1710,156,31,livestock
1516,197,22,carnivore
1408,164,220,herbivore
2169,130,25,herbivore
1330,115,163,herbivore
1531,81,73,carnivore
1558,108,140,livestock
1726,171,141,livestock
1532,66,280,carnivore
1795,91,218,livestock
1716,149,41,livestock
1668,269,269,livestock
1502,63,101,carnivore
1511,168,217,carnivore
1633,181,187,livestock
1791,96,217,livestock
1371,183,261,herbivore
1802,87,219,livestock
1421,280,139,herbivore
1552,95,142,livestock
1755,173,254,livestock
1397,105,189,herbivore
1659,270,242,livestock
1400,167,103,herbivore
1647,84,227,livestock
1498,277,178,herbivore
2165,51,17,herbivore
1878,172,80,herbivore
1547,25,255,carnivore
1424,218,296,herbivore
1640,85,223,livestock
1540,35,278,carnivore
1405,241,36,herbivore
2145,148,137,livestock
1343,203,294,herbivore
1671,215,184,livestock
1735,176,125,livestock
1630,184,184,livestock
1821,190,90,livestock
1464,88,32,herbivore
1786,157,180,livestock
1455,137,256,herbivore
1856,186,263,livestock
1805,87,217,livestock
1365,254,14,herbivore
1788,83,205,livestock
1945,89,214,livestock
1586,163,137,livestock
1512,51,122,carnivore
1787,95,215,livestock
1651,266,228,livestock
1692,181,263,livestock
1619,181,154,livestock
1359,212,62,herbivore
1742,112,170,livestock
1609,200,215,livestock
1593,267,57,livestock
1590,257,53,livestock
1569,266,93,livestock
1501,87,276,carnivore
1772,150,168,livestock
1654,266,240,livestock
1768,181,252,livestock
1632,182,187,livestock
1712,150,36,livestock
1575,155,131,livestock
1433,282,47,herbivore
1481,34,61,herbivore
1641,84,232,livestock
1557,98,143,livestock
1796,80,205,livestock
2009,117,233,herbivore
1320,204,131,herbivore
1688,172,266,livestock
1803,79,218,livestock
1790,88,212,livestock
1992,172,142,livestock
1800,83,216,livestock
1382,20,58,herbivore
1308,149,168,herbivore
1674,209,182,livestock
1369,173,93,herbivore
1691,170,266,livestock
1518,2,157,carnivore
1603,200,216,livestock
2156,210,1,livestock
1446,276,119,herbivore
1427,21,114,herbivore
1317,139,22,herbivore
1798,81,213,livestock
1815,190,103,livestock
1746,97,162,livestock
1443,35,164,herbivore
2005,283,209,herbivore
1454,130,4,herbivore
1329,39,5,herbivore
2107,81,127,herbivore
1554,94,147,livestock
1376,45,204,herbivore
2175,223,106,livestock
1717,157,36,livestock
1563,104,146,livestock
1536,2,251,carnivore
1447,242,291,herbivore
1868,82,125,carnivore
2117,211,182,livestock
1556,106,142,livestock
1683,169,268,livestock
1605,208,210,livestock
1749,111,162,livestock
1492,187,165,herbivore
1936,243,2,carnivore
1738,98,170,livestock
1573,161,140,livestock
1606,201,219,livestock
1709,154,41,livestock
1589,256,49,livestock
1713,156,37,livestock
1339,270,16,herbivore
1677,213,193,livestock
1459,183,231,herbivore
1731,181,134,livestock
1390,65,76,herbivore
1419,203,291,herbivore
1307,209,263,herbivore
1385,300,163,herbivore
1820,196,99,livestock
1530,243,279,carnivore
1500,286,38,herbivore
1444,81,97,herbivore
1689,175,265,livestock
1522,196,245,carnivore
1432,269,18,herbivore
1453,222,16,herbivore
1602,263,60,livestock
1655,263,242,livestock
1592,255,50,livestock
1733,178,132,livestock
1489,64,55,herbivore
1611,204,210,livestock
1741,105,167,livestock
1773,154,173,livestock
1412,213,61,herbivore
1699,73,146,livestock
1658,270,238,livestock
1517,204,24,carnivore
1760,178,251,livestock
1708,150,36,livestock
1491,245,224,herbivore
1509,144,161,carnivore
1456,201,24,herbivore
1346,135,14,herbivore
1572,161,130,livestock
1817,195,108,livestock
1780,160,167,livestock
1648,89,225,livestock
1801,97,219,livestock
1392,94,170,herbivore
2001,268,229,livestock
1809,182,95,livestock
1410,44,132,herbivore
1439,10,51,herbivore
1628,179,154,livestock
1778,157,167,livestock
2147,207,221,herbivore
1789,94,203,livestock
1601,259,54,livestock
1430,286,216,herbivore
1718,168,128,livestock
1902,99,25,herbivore
1487,292,81,herbivore
1399,278,49,herbivore
1533,48,91,carnivore
1368,194,125,herbivore
1318,156,77,herbivore
1579,149,133,livestock
1451,5,259,herbivore
1774,152,169,livestock
1375,226,118,herbivore
1549,36,15,carnivore
1561,98,147,livestock
1480,106,119,herbivore
1687,179,265,livestock
1608,201,208,livestock
1711,158,38,livestock
2054,187,99,livestock
1402,241,174,herbivore
