a_id,x,y,species
1462,291,276,herbivore
1599,254,54,livestock
3025,159,176,livestock
1765,184,249,livestock
3376,122,217,herbivore
3231,101,106,herbivore
1810,188,92,livestock
1679,209,191,livestock
1925,15,127,herbivore
1495,2,279,herbivore
2337,154,135,livestock
3455,145,253,livestock
2902,45,186,herbivore
2793,176,252,livestock
2142,207,218,livestock
1350,27,74,herbivore
1478,10,274,herbivore
1553,97,147,livestock
2307,173,140,livestock
1330,114,160,herbivore
3173,96,146,livestock
3416,190,89,livestock
1802,89,213,livestock
1421,275,136,herbivore
1755,181,245,livestock
1397,105,193,herbivore
1659,268,241,livestock
2165,47,17,herbivore
1640,89,225,livestock
2987,61,172,herbivore
2320,159,38,livestock
1464,86,34,herbivore
1945,97,207,livestock
2868,57,9,herbivore
1651,266,220,livestock
1590,266,58,livestock
2247,255,193,herbivore
1654,269,243,livestock
2458,90,209,livestock
1796,87,214,livestock
2009,111,235,herbivore
2305,65,246,herbivore
3051,216,188,livestock
1674,221,182,livestock
2319,203,214,livestock
1798,91,206,livestock
1746,111,170,livestock
2005,285,207,herbivore
1454,125,9,herbivore
1717,149,39,livestock
1563,107,148,livestock
1447,238,293,herbivore
1492,190,170,herbivore
1738,110,156,livestock
1459,178,224,herbivore
1390,64,83,herbivore
1444,79,103,herbivore
1689,174,270,livestock
2385,52,25,herbivore
1602,260,50,livestock
2742,263,125,carnivore
1611,201,219,livestock
2362,86,201,livestock
1760,180,244,livestock
3005,165,251,herbivore
1572,162,133,livestock
1780,147,181,livestock
1392,89,171,herbivore
1809,182,100,livestock
2974,266,97,livestock
3330,108,166,livestock
1628,180,152,livestock
3098,209,194,livestock
1789,92,214,livestock
1601,269,47,livestock
1430,286,210,herbivore
1902,99,27,herbivore
1318,160,79,herbivore
3374,68,146,livestock
2054,185,108,livestock
1402,233,172,herbivore
1546,154,176,carnivore
1438,268,19,herbivore
1662,265,233,livestock
1370,291,281,herbivore
1646,90,222,livestock
1373,194,35,herbivore
3111,218,183,livestock
1356,26,23,herbivore
1570,267,93,livestock
1574,152,136,livestock
1636,185,182,livestock
1725,173,131,livestock
2932,173,248,livestock
2234,179,283,herbivore
2724,261,51,livestock
1678,218,193,livestock
1336,177,67,herbivore
2241,189,189,livestock
1448,130,225,herbivore
1372,1,299,herbivore
3008,244,72,herbivore
2895,197,92,livestock
1325,91,127,herbivore
1559,98,146,livestock
2756,219,194,livestock
1362,13,169,herbivore
1395,108,124,herbivore
1344,238,236,herbivore
1811,186,108,livestock
2067,210,210,livestock
3344,190,97,livestock
3110,76,38,herbivore
2714,103,144,livestock
1315,273,163,herbivore
1770,181,252,livestock
1614,201,219,livestock
3385,244,73,herbivore
1452,88,48,herbivore
1479,189,69,herbivore
1377,168,173,herbivore
2574,175,153,livestock
2852,216,189,livestock
2997,210,186,livestock
2641,64,140,herbivore
3038,158,68,herbivore
2633,171,151,livestock
1607,203,217,livestock
1309,28,88,herbivore
2946,156,85,carnivore
1664,264,270,livestock
3291,169,88,herbivore
1727,166,125,livestock
2666,103,147,livestock
1434,40,228,herbivore
2416,181,142,livestock
1673,216,184,livestock
1391,293,208,herbivore
1429,235,272,herbivore
1347,116,146,herbivore
1414,51,80,herbivore
1875,105,146,livestock
1761,178,254,livestock
1748,103,163,livestock
1763,179,244,livestock
1337,264,188,herbivore
3164,135,71,herbivore
1483,66,189,herbivore
2611,60,122,herbivore
1793,79,207,livestock
2079,180,128,livestock
2283,207,96,herbivore
1705,64,144,livestock
1597,259,49,livestock
1666,270,270,livestock
1623,173,153,livestock
1779,152,169,livestock
1379,62,205,herbivore
3130,152,290,herbivore
1653,267,229,livestock
2551,256,54,livestock
1440,288,115,herbivore
2600,99,167,livestock
1758,174,256,livestock
2500,176,103,carnivore
2827,107,140,livestock
2289,83,163,herbivore
3152,108,252,herbivore
1490,53,175,herbivore
2003,187,93,livestock
1697,71,147,livestock
1643,82,229,livestock
2512,111,232,herbivore
1474,185,101,herbivore
1694,68,153,livestock
1386,268,62,herbivore
1349,69,156,herbivore
2292,23,251,herbivore
2148,191,112,herbivore
2567,91,231,livestock
1577,158,134,livestock
1838,258,211,herbivore
1450,89,125,herbivore
2468,155,135,livestock
1457,11,113,herbivore
1366,161,127,herbivore
1335,222,98,herbivore
1361,69,85,herbivore
1594,267,51,livestock
1436,202,155,herbivore
2938,221,193,livestock
1305,139,295,herbivore
1460,100,4,herbivore
1363,92,102,herbivore
1627,175,151,livestock
1312,128,198,herbivore
1484,194,241,herbivore
1784,153,172,livestock
1331,2,220,herbivore
1310,249,47,herbivore
1499,23,166,herbivore
1685,184,264,livestock
1657,264,221,livestock
2991,234,78,herbivore
3261,188,30,herbivore
1571,149,137,livestock
1418,238,194,herbivore
2318,267,60,livestock
3285,182,265,livestock
1638,186,186,livestock
1406,196,266,herbivore
2384,177,136,livestock
1408,164,226,herbivore
2169,130,25,herbivore
1795,85,214,livestock
3268,55,160,herbivore
1668,270,270,livestock
3084,202,102,carnivore
1633,190,189,livestock
1791,81,215,livestock
1647,91,227,livestock
2198,183,55,herbivore
1540,41,280,carnivore
2145,155,130,livestock
1821,181,95,livestock
1786,161,173,livestock
1856,174,270,livestock
1805,81,214,livestock
1365,251,15,herbivore
1788,94,205,livestock
1586,158,144,livestock
2469,113,251,herbivore
2271,175,134,livestock
1359,206,62,herbivore
1609,211,213,livestock
2550,186,99,livestock
1772,151,169,livestock
3427,67,149,livestock
1712,148,37,livestock
1575,157,133,livestock
1481,30,57,herbivore
2849,36,59,herbivore
1688,173,266,livestock
1800,81,201,livestock
2268,63,195,herbivore
1317,138,17,herbivore
2220,188,184,livestock
2699,153,133,livestock
2175,160,133,livestock
2117,220,192,livestock
1556,98,139,livestock
1606,202,219,livestock
1709,158,42,livestock
1589,257,55,livestock
1731,177,127,livestock
1307,209,263,herbivore
1500,285,33,herbivore
1432,265,10,herbivore
3057,93,193,herbivore
2481,113,157,livestock
1655,263,222,livestock
1741,104,168,livestock
1773,154,174,livestock
2266,159,136,livestock
1491,242,221,herbivore
1817,184,103,livestock
1346,136,13,herbivore
1439,18,53,herbivore
1778,147,178,livestock
2147,208,224,herbivore
1487,286,87,herbivore
3437,6,193,livestock
1579,157,144,livestock
1561,103,139,livestock
1687,175,264,livestock
1812,190,95,livestock
1663,269,220,livestock
1466,155,67,herbivore
1669,212,186,livestock
1814,184,102,livestock
1338,235,205,herbivore
1342,16,247,herbivore
1504,176,254,carnivore
1753,107,163,livestock
1621,175,155,livestock
1819,199,101,livestock
1521,99,160,carnivore
1672,211,183,livestock
2161,170,148,livestock
1610,201,219,livestock
2866,269,45,livestock
1580,155,143,livestock
1578,161,140,livestock
1585,154,139,livestock
1378,198,149,herbivore
2058,55,268,herbivore
1326,7,63,herbivore
1449,178,74,herbivore
1698,72,144,livestock
2301,182,103,livestock
1582,148,144,livestock
3181,106,161,livestock
2219,178,244,livestock
1767,186,245,livestock
1680,220,191,livestock
2582,181,270,livestock
1360,57,110,herbivore
1565,105,144,livestock
1588,262,59,livestock
2727,182,126,livestock
3121,87,216,livestock
1723,183,134,livestock
2485,199,90,livestock
1576,160,137,livestock
1728,178,123,livestock
1675,220,194,livestock
1471,174,155,herbivore
1529,228,124,carnivore
1403,3,101,herbivore
3393,24,286,herbivore
1469,76,24,herbivore
1634,182,182,livestock
1676,217,186,livestock
1730,182,135,livestock
1425,116,225,herbivore
2563,206,219,livestock
1394,70,268,herbivore
2433,170,137,livestock
1617,169,157,livestock
3421,290,115,carnivore
1631,182,188,livestock
1656,270,230,livestock
3300,84,206,livestock
1416,8,203,herbivore
1482,166,218,herbivore
1413,49,278,herbivore
1649,87,223,livestock
1700,70,143,livestock
1332,89,43,herbivore
1415,5,156,herbivore
1734,175,136,livestock
1615,179,146,livestock
3280,181,264,livestock
1485,136,17,herbivore
1322,13,140,herbivore
2027,182,191,livestock
1568,270,94,livestock
1626,177,151,livestock
2603,6,132,herbivore
1423,294,163,herbivore
1353,109,281,herbivore
1306,181,223,herbivore
1782,154,177,livestock
1467,161,112,herbivore
1794,91,211,livestock
1596,262,48,livestock
1962,152,39,livestock
1316,83,167,herbivore
1613,203,214,livestock
1799,87,216,livestock
3426,108,139,livestock
1686,178,268,livestock
1644,89,226,livestock
1583,154,134,livestock
2004,197,221,herbivore
1422,236,187,herbivore
1722,177,128,livestock
1351,64,236,herbivore
2057,29,246,herbivore
1702,72,151,livestock
2154,265,52,livestock
1473,172,204,herbivore
1301,105,249,herbivore
1752,98,165,livestock
1465,235,152,herbivore
1652,264,239,livestock
1431,38,46,herbivore
1327,276,282,herbivore
1598,262,53,livestock
3129,176,181,herbivore
3109,96,143,livestock
3250,70,253,herbivore
1756,177,251,livestock
1411,100,124,herbivore
2317,89,199,herbivore
1976,169,135,livestock
1441,291,299,herbivore
1710,158,39,livestock
2639,155,181,livestock
3305,210,78,herbivore
1726,184,123,livestock
1716,156,35,livestock
1371,183,261,herbivore
3389,256,52,livestock
2712,69,150,livestock
3348,265,237,livestock
2908,95,139,livestock
2865,271,59,herbivore
3354,214,188,livestock
1424,216,292,herbivore
1630,187,183,livestock
2817,171,138,livestock
2520,254,47,livestock
3458,250,223,livestock
2236,85,158,herbivore
1692,185,264,livestock
1593,254,54,livestock
1768,186,249,livestock
1433,288,41,herbivore
1790,89,218,livestock
2786,178,129,livestock
1382,22,52,herbivore
2391,174,82,herbivore
1369,176,92,herbivore
1603,205,216,livestock
1446,269,114,herbivore
1427,25,120,herbivore
1815,185,105,livestock
3047,12,12,herbivore
1554,100,134,livestock
1376,38,197,herbivore
1683,177,263,livestock
1749,105,155,livestock
1677,212,188,livestock
1385,295,162,herbivore
2733,227,254,herbivore
3284,172,152,livestock
1733,172,132,livestock
1489,62,57,herbivore
1699,68,153,livestock
1658,269,224,livestock
2605,162,139,herbivore
1648,92,228,livestock
2001,267,242,livestock
2736,251,10,herbivore
2854,177,270,livestock
2367,222,80,herbivore
1368,197,118,herbivore
1774,151,170,livestock
2799,184,130,livestock
3028,264,53,livestock
1711,155,33,livestock
