a_id,x,y,species
1592,268,50,livestock
2224,213,189,livestock
1412,212,56,herbivore
1708,151,41,livestock
1456,208,23,herbivore
1801,96,204,livestock
2386,258,163,carnivore
1410,46,134,herbivore
2580,104,163,livestock
1718,182,129,livestock
1399,279,50,herbivore
1451,7,257,herbivore
1480,106,123,herbivore
1608,203,211,livestock
2291,209,250,herbivore
1437,271,15,herbivore
1739,104,164,livestock
1625,182,152,livestock
1745,101,159,livestock
2954,112,191,herbivore
1807,184,93,livestock
1724,169,140,livestock
1341,20,280,herbivore
1808,198,102,livestock
2279,258,45,livestock
1357,5,62,herbivore
1612,207,208,livestock
1304,281,114,herbivore
1354,262,139,herbivore
1818,185,92,livestock
2122,62,220,herbivore
1313,68,188,herbivore
2675,281,49,herbivore
2996,268,243,livestock
2709,89,42,herbivore
1333,34,119,herbivore
2975,169,135,livestock
1494,159,165,herbivore
1319,231,232,herbivore
1409,37,124,herbivore
1566,269,97,livestock
1681,218,185,livestock
1825,198,94,livestock
1355,23,275,herbivore
1564,106,137,livestock
1384,9,270,herbivore
1562,102,139,livestock
2776,56,195,herbivore
1600,263,56,livestock
1618,182,148,livestock
1797,83,217,livestock
1476,50,91,herbivore
2093,182,246,livestock
1595,266,56,livestock
1591,256,52,livestock
2430,162,139,livestock
1383,226,74,herbivore
1720,180,123,livestock
1706,149,34,livestock
1781,159,169,livestock
1771,181,245,livestock
1766,186,245,livestock
1352,153,152,herbivore
1321,94,288,herbivore
1744,103,157,livestock
2201,219,184,livestock
1639,83,230,livestock
1816,193,100,livestock
1887,86,204,livestock
1729,167,133,livestock
1650,270,241,livestock
1777,150,176,livestock
1624,171,148,livestock
2800,181,101,livestock
1665,270,269,livestock
1555,94,147,livestock
1380,170,175,herbivore
1693,181,263,livestock
1660,266,230,livestock
1584,162,133,livestock
2679,107,142,livestock
1776,156,173,livestock
1323,16,73,herbivore
2131,175,155,livestock
1645,85,231,livestock
1696,68,152,livestock
1737,169,139,livestock
1486,277,134,herbivore
1387,19,75,herbivore
1695,63,147,livestock
1389,197,277,herbivore
1426,194,120,herbivore
1445,55,166,herbivore
1340,251,60,herbivore
2459,168,246,herbivore
1740,106,165,livestock
1358,233,211,herbivore
2473,168,135,livestock
1751,101,167,livestock
1396,42,105,herbivore
2515,267,238,livestock
2059,67,151,livestock
2300,85,216,livestock
2174,148,130,livestock
2143,99,164,livestock
2294,83,225,livestock
1367,55,72,herbivore
1690,174,268,livestock
1970,92,219,livestock
1629,185,190,livestock
1762,180,253,livestock
1462,292,281,herbivore
1599,265,48,livestock
3025,160,171,livestock
1765,176,253,livestock
1810,189,105,livestock
1679,217,190,livestock
1925,17,125,herbivore
1495,3,278,herbivore
2337,159,140,livestock
2902,45,186,herbivore
2793,176,247,livestock
2142,202,211,livestock
1350,27,76,herbivore
1478,9,275,herbivore
1553,98,139,livestock
2307,169,134,livestock
1330,115,161,herbivore
1802,85,212,livestock
1421,275,138,herbivore
1755,181,252,livestock
1397,107,191,herbivore
1659,266,233,livestock
2165,47,17,herbivore
1640,85,226,livestock
2987,65,170,herbivore
2320,159,31,livestock
1464,89,33,herbivore
1945,79,212,livestock
2868,56,10,herbivore
1651,270,237,livestock
1590,260,57,livestock
2247,253,193,herbivore
1654,266,220,livestock
2458,97,209,livestock
1796,83,219,livestock
2009,111,235,herbivore
2305,66,249,herbivore
3051,213,194,livestock
1674,218,183,livestock
2319,202,218,livestock
1798,81,210,livestock
1746,103,155,livestock
2005,285,205,herbivore
1454,126,6,herbivore
1717,159,31,livestock
1563,99,138,livestock
1447,237,294,herbivore
1492,186,170,herbivore
1738,100,164,livestock
1459,180,228,herbivore
1390,64,79,herbivore
1444,81,103,herbivore
1689,170,266,livestock
2385,51,22,herbivore
1602,256,54,livestock
2742,262,124,carnivore
1611,202,209,livestock
2362,80,205,livestock
1760,179,242,livestock
3005,169,249,herbivore
1572,151,142,livestock
1780,161,169,livestock
1392,94,172,herbivore
1809,185,96,livestock
2974,268,95,livestock
1628,174,150,livestock
1789,80,214,livestock
1601,260,52,livestock
1430,286,212,herbivore
1902,98,24,herbivore
1318,157,78,herbivore
2054,195,103,livestock
1402,232,171,herbivore
1546,154,176,carnivore
1438,268,17,herbivore
1662,263,229,livestock
1370,291,279,herbivore
1646,88,230,livestock
1373,192,37,herbivore
1356,27,24,herbivore
1570,266,98,livestock
1574,158,144,livestock
1636,181,182,livestock
1725,179,140,livestock
2932,178,251,livestock
2234,180,284,herbivore
2724,261,51,livestock
1678,215,188,livestock
1336,179,71,herbivore
2241,183,191,livestock
1448,132,223,herbivore
1372,1,299,herbivore
3008,247,73,herbivore
2895,196,103,livestock
1325,93,125,herbivore
1559,104,141,livestock
2756,221,192,livestock
1362,15,171,herbivore
1395,109,121,herbivore
1344,238,236,herbivore
1811,182,102,livestock
2067,206,208,livestock
2714,106,144,livestock
1315,275,161,herbivore
1770,172,253,livestock
1614,211,213,livestock
1452,88,52,herbivore
1479,189,65,herbivore
1377,167,176,herbivore
2574,182,148,livestock
2852,219,187,livestock
2997,213,182,livestock
2641,60,140,herbivore
3038,161,67,herbivore
2633,171,148,livestock
1607,206,217,livestock
1309,27,91,herbivore
2946,158,85,carnivore
1664,263,270,livestock
1727,172,137,livestock
2666,99,145,livestock
1434,40,228,herbivore
2416,165,142,livestock
1673,209,188,livestock
1391,293,210,herbivore
1429,238,271,herbivore
1347,117,145,herbivore
1414,50,83,herbivore
1875,98,144,livestock
1761,180,249,livestock
1748,113,164,livestock
1763,176,244,livestock
1337,264,190,herbivore
1483,69,190,herbivore
2611,55,121,herbivore
1793,92,210,livestock
2079,170,133,livestock
2283,205,98,herbivore
1705,71,153,livestock
1597,255,46,livestock
1666,261,269,livestock
1623,171,147,livestock
1779,149,179,livestock
1379,65,208,herbivore
1653,265,232,livestock
2551,261,46,livestock
1440,287,116,herbivore
2600,98,164,livestock
1758,171,254,livestock
2500,179,100,carnivore
2827,96,134,livestock
2289,83,163,herbivore
1490,57,173,herbivore
2003,182,92,livestock
1697,68,150,livestock
1643,86,227,livestock
2512,115,230,herbivore
1474,185,101,herbivore
1694,65,144,livestock
1386,270,66,herbivore
1349,67,156,herbivore
2292,25,255,herbivore
2148,191,118,herbivore
2567,90,224,livestock
1577,157,135,livestock
1838,258,211,herbivore
1450,86,126,herbivore
2468,162,142,livestock
1457,14,114,herbivore
1366,162,128,herbivore
1335,221,99,herbivore
1361,69,85,herbivore
1594,259,52,livestock
1436,202,149,herbivore
2938,218,193,livestock
1305,139,291,herbivore
1460,102,6,herbivore
1363,93,103,herbivore
1627,174,157,livestock
1312,131,197,herbivore
1484,195,238,herbivore
1784,152,179,livestock
1331,1,219,herbivore
1310,251,45,herbivore
1499,23,164,herbivore
1685,169,267,livestock
1657,265,224,livestock
2991,236,78,herbivore
1571,160,139,livestock
1418,236,192,herbivore
2318,255,45,livestock
1638,187,189,livestock
1406,198,270,herbivore
2384,170,141,livestock
1408,165,223,herbivore
2169,130,25,herbivore
1795,84,201,livestock
1668,267,270,livestock
3084,200,100,carnivore
1633,186,189,livestock
1791,79,214,livestock
1647,83,224,livestock
2198,183,53,herbivore
1540,42,277,carnivore
2145,158,140,livestock
1821,190,97,livestock
1786,153,172,livestock
1856,173,270,livestock
1805,92,207,livestock
1365,251,13,herbivore
1788,86,201,livestock
1586,158,144,livestock
2469,111,251,herbivore
2271,180,130,livestock
1359,206,58,herbivore
1609,211,215,livestock
2550,191,93,livestock
1772,148,178,livestock
1712,158,39,livestock
1575,155,138,livestock
1481,29,60,herbivore
2849,36,59,herbivore
1688,175,264,livestock
1800,81,213,livestock
2268,61,193,herbivore
1317,138,17,herbivore
2220,189,184,livestock
2699,161,141,livestock
2175,156,132,livestock
2117,210,184,livestock
1556,99,140,livestock
1606,203,215,livestock
1709,154,38,livestock
1589,269,54,livestock
1731,173,127,livestock
1307,210,266,herbivore
1500,284,34,herbivore
1432,266,11,herbivore
3057,92,190,herbivore
2481,110,168,livestock
1655,269,226,livestock
1741,108,164,livestock
1773,156,176,livestock
2347,110,41,carnivore
2266,163,138,livestock
1491,242,223,herbivore
1817,184,108,livestock
1346,136,13,herbivore
1439,16,53,herbivore
1778,148,174,livestock
2147,208,222,herbivore
1487,288,85,herbivore
1579,158,130,livestock
1561,99,148,livestock
1687,180,263,livestock
1812,188,101,livestock
1663,266,235,livestock
1466,155,71,herbivore
1669,217,186,livestock
1814,189,96,livestock
1338,235,203,herbivore
1342,14,249,herbivore
1504,176,254,carnivore
1753,102,164,livestock
1621,181,155,livestock
1819,189,103,livestock
1521,99,160,carnivore
1672,210,187,livestock
2161,180,150,livestock
1610,201,219,livestock
2866,258,57,livestock
1580,159,143,livestock
1578,153,139,livestock
1585,163,132,livestock
1378,197,150,herbivore
2058,54,267,herbivore
1326,4,62,herbivore
1449,180,74,herbivore
1698,65,145,livestock
2301,180,107,livestock
1582,162,135,livestock
2219,186,255,livestock
1767,184,242,livestock
1680,216,189,livestock
2582,173,270,livestock
1360,58,111,herbivore
1565,96,135,livestock
1588,259,57,livestock
2727,179,138,livestock
1723,180,138,livestock
2485,195,91,livestock
1576,161,133,livestock
1728,169,125,livestock
1675,217,184,livestock
1471,174,155,herbivore
1529,226,122,carnivore
1403,4,100,herbivore
1469,79,25,herbivore
1634,186,186,livestock
1676,209,191,livestock
1730,180,137,livestock
1425,111,226,herbivore
2563,204,212,livestock
1394,72,268,herbivore
2433,179,128,livestock
1617,179,153,livestock
1631,181,182,livestock
1656,270,234,livestock
1416,11,204,herbivore
1482,169,217,herbivore
1413,48,281,herbivore
1649,88,230,livestock
1700,67,148,livestock
1332,87,43,herbivore
1415,4,153,herbivore
1734,179,142,livestock
1615,171,145,livestock
1485,138,17,herbivore
1322,10,143,herbivore
2027,189,183,livestock
1568,269,93,livestock
1626,172,158,livestock
2603,8,132,herbivore
1423,291,162,herbivore
1353,110,280,herbivore
1306,180,224,herbivore
1782,159,175,livestock
1467,163,112,herbivore
1794,79,205,livestock
1596,260,47,livestock
1962,157,31,livestock
1316,84,168,herbivore
1613,210,213,livestock
1799,96,205,livestock
1686,178,263,livestock
1644,89,229,livestock
1583,157,132,livestock
2004,195,221,herbivore
1422,237,186,herbivore
1722,168,141,livestock
1351,66,238,herbivore
2057,30,247,herbivore
1702,71,146,livestock
2154,256,53,livestock
1473,172,202,herbivore
1301,104,248,herbivore
1752,112,160,livestock
1465,236,153,herbivore
1652,270,228,livestock
1431,40,44,herbivore
1327,275,281,herbivore
1598,267,49,livestock
1756,172,254,livestock
1411,101,121,herbivore
2317,92,200,herbivore
1976,172,137,livestock
1441,291,299,herbivore
1710,148,41,livestock
2639,149,172,livestock
1726,165,123,livestock
1716,151,32,livestock
1371,182,262,herbivore
2712,74,144,livestock
2908,102,145,livestock
2865,275,61,herbivore
1424,219,293,herbivore
1630,182,184,livestock
2817,173,127,livestock
2520,256,57,livestock
2236,80,159,herbivore
1692,168,263,livestock
1593,258,58,livestock
1768,182,244,livestock
1433,285,42,herbivore
1790,95,217,livestock
2786,173,129,livestock
1382,25,51,herbivore
2391,176,80,herbivore
1369,174,92,herbivore
1603,203,214,livestock
1446,273,118,herbivore
1427,24,117,herbivore
1815,180,103,livestock
3047,14,12,herbivore
1554,103,147,livestock
1376,40,197,herbivore
1683,176,270,livestock
1749,112,159,livestock
1677,213,183,livestock
1385,297,160,herbivore
2733,226,253,herbivore
1733,182,126,livestock
1489,62,57,herbivore
1699,69,153,livestock
1658,263,225,livestock
2605,162,139,herbivore
1648,86,224,livestock
2001,263,238,livestock
2736,251,10,herbivore
2854,182,266,livestock
2367,223,79,herbivore
1368,195,116,herbivore
1774,161,175,livestock
2799,166,135,livestock
3028,262,58,livestock
1711,148,32,livestock
