a_id,x,y,species
1514,299,260,carnivore
1660,269,230,livestock
1440,284,115,herbivore
1545,257,274,carnivore
1758,179,247,livestock
1584,157,131,livestock
1700,68,152,livestock
1332,88,40,herbivore
1415,2,149,herbivore
1734,165,129,livestock
1615,172,151,livestock
1776,158,179,livestock
1472,112,142,herbivore
1323,25,76,herbivore
1754,112,168,livestock
1485,140,13,herbivore
1645,87,225,livestock
1322,9,146,herbivore
1311,103,241,herbivore
1551,98,143,livestock
1490,56,172,herbivore
1764,171,252,livestock
1697,74,145,livestock
1643,88,229,livestock
1527,12,76,carnivore
1420,235,213,herbivore
1696,63,152,livestock
1474,185,101,herbivore
1806,180,99,livestock
1568,270,95,livestock
1348,22,1,herbivore
1626,179,150,livestock
1737,172,127,livestock
1486,280,129,herbivore
1423,293,164,herbivore
1353,112,280,herbivore
1694,72,144,livestock
1387,21,71,herbivore
1461,42,278,herbivore
1695,70,151,livestock
1804,88,211,livestock
1567,268,94,livestock
1389,198,264,herbivore
1587,257,49,livestock
1328,76,14,herbivore
1349,73,160,herbivore
1386,278,62,herbivore
1426,195,113,herbivore
1445,58,165,herbivore
1306,181,223,herbivore
1782,149,167,livestock
1513,98,221,carnivore
1467,170,111,herbivore
1736,178,140,livestock
1340,252,57,herbivore
1794,83,203,livestock
1596,256,50,livestock
1962,55,154,livestock
1316,84,166,herbivore
1508,187,285,carnivore
1613,210,218,livestock
1740,101,163,livestock
1799,85,212,livestock
1417,254,81,herbivore
1428,59,60,herbivore
1358,232,208,herbivore
1707,152,36,livestock
1577,156,142,livestock
1686,168,269,livestock
1644,92,232,livestock
1750,111,165,livestock
1838,260,217,herbivore
1853,89,219,livestock
1751,108,156,livestock
1396,45,114,herbivore
1450,80,126,herbivore
1314,191,181,herbivore
1583,156,132,livestock
1757,177,253,livestock
1422,231,184,herbivore
1503,82,69,carnivore
1457,13,119,herbivore
1722,174,125,livestock
1468,117,242,herbivore
1616,174,157,livestock
1351,74,240,herbivore
1515,145,277,carnivore
1401,40,36,herbivore
1366,162,128,herbivore
1335,220,98,herbivore
1477,67,11,herbivore
1702,68,143,livestock
1361,67,79,herbivore
1473,176,208,herbivore
1594,260,60,livestock
1510,3,189,carnivore
1301,106,248,herbivore
1684,172,270,livestock
1436,205,144,herbivore
1752,97,171,livestock
1465,227,158,herbivore
1652,264,241,livestock
1367,52,73,herbivore
1690,181,267,livestock
1431,36,44,herbivore
1305,143,295,herbivore
1629,187,185,livestock
1363,100,112,herbivore
1327,276,274,herbivore
1460,105,9,herbivore
1970,276,287,livestock
1885,67,154,livestock
1762,186,242,livestock
1627,174,157,livestock
1462,295,282,herbivore
1599,260,47,livestock
1682,173,270,livestock
1765,177,243,livestock
1534,202,174,carnivore
1312,134,196,herbivore
1598,269,60,livestock
1484,198,241,herbivore
1784,156,170,livestock
1331,9,215,herbivore
1310,250,48,herbivore
1824,184,102,livestock
1499,21,164,herbivore
1685,169,263,livestock
1810,188,108,livestock
1721,183,142,livestock
1657,270,236,livestock
1715,157,37,livestock
1747,113,169,livestock
1679,221,194,livestock
1571,159,139,livestock
1775,160,181,livestock
1925,20,122,herbivore
1495,2,285,herbivore
1822,182,100,livestock
1524,232,215,carnivore
1829,169,157,livestock
1926,101,164,livestock
1418,231,191,herbivore
1756,181,247,livestock
1350,29,78,herbivore
1537,76,205,carnivore
1478,2,276,herbivore
1411,102,118,herbivore
1553,102,144,livestock
1638,183,191,livestock
1364,104,5,herbivore
1406,195,273,herbivore
1541,245,273,carnivore
1441,300,300,herbivore
1407,235,107,herbivore
1710,157,40,livestock
1516,198,21,carnivore
1408,163,219,herbivore
1330,117,165,herbivore
1531,80,76,carnivore
1558,94,137,livestock
1726,168,139,livestock
1532,67,277,carnivore
1795,91,207,livestock
1716,159,39,livestock
1668,265,270,livestock
1502,60,102,carnivore
1511,169,220,carnivore
1633,184,191,livestock
1791,93,219,livestock
1371,184,260,herbivore
1802,93,203,livestock
1421,283,142,herbivore
1552,97,142,livestock
1755,180,250,livestock
1397,105,189,herbivore
1659,265,241,livestock
1400,171,103,herbivore
1647,88,223,livestock
1498,275,176,herbivore
1878,168,78,herbivore
1547,24,256,carnivore
1424,217,295,herbivore
1640,91,226,livestock
1540,34,281,carnivore
1405,244,37,herbivore
1343,202,293,herbivore
1671,217,189,livestock
1735,180,126,livestock
1630,183,186,livestock
1821,185,107,livestock
1464,89,31,herbivore
1786,156,177,livestock
1455,136,259,herbivore
1856,170,269,livestock
1805,80,203,livestock
1365,254,14,herbivore
1788,96,206,livestock
1945,85,217,livestock
1586,153,137,livestock
1512,53,120,carnivore
1787,81,208,livestock
1651,264,231,livestock
1692,185,270,livestock
1619,179,148,livestock
1359,213,63,herbivore
1742,98,168,livestock
1609,209,210,livestock
1593,257,49,livestock
1590,255,53,livestock
1569,267,97,livestock
1501,85,276,carnivore
1772,156,168,livestock
1654,265,239,livestock
1768,182,249,livestock
1632,181,191,livestock
1712,159,41,livestock
1575,149,135,livestock
1433,283,48,herbivore
1481,32,59,herbivore
1641,92,229,livestock
1557,99,144,livestock
1796,92,206,livestock
1320,203,134,herbivore
1688,174,270,livestock
1803,96,218,livestock
1790,79,204,livestock
1800,81,214,livestock
1382,16,58,herbivore
1308,149,168,herbivore
1674,220,188,livestock
1369,173,93,herbivore
1691,168,270,livestock
1518,5,156,carnivore
1603,205,217,livestock
1446,272,117,herbivore
1427,21,112,herbivore
1317,137,20,herbivore
1798,87,207,livestock
1815,195,104,livestock
1746,109,170,livestock
1443,37,164,herbivore
1454,133,3,herbivore
1329,41,1,herbivore
1554,103,138,livestock
1376,44,207,herbivore
1717,149,32,livestock
1563,107,142,livestock
1536,4,251,carnivore
1447,241,292,herbivore
1868,81,128,carnivore
1556,94,141,livestock
1683,183,264,livestock
1605,203,211,livestock
1749,108,170,livestock
1492,186,164,herbivore
1936,242,1,carnivore
1738,98,160,livestock
1573,150,134,livestock
1606,205,216,livestock
1709,156,38,livestock
1589,269,54,livestock
1713,152,42,livestock
1339,269,17,herbivore
1677,217,193,livestock
1459,183,231,herbivore
1731,181,130,livestock
1390,70,77,herbivore
1419,202,292,herbivore
1307,210,264,herbivore
1385,300,163,herbivore
1820,187,93,livestock
1530,242,278,carnivore
1500,290,38,herbivore
1444,81,97,herbivore
1689,182,269,livestock
1522,196,245,carnivore
1432,272,19,herbivore
1453,223,17,herbivore
1602,261,54,livestock
1655,265,224,livestock
1592,261,56,livestock
1733,179,139,livestock
1489,66,57,herbivore
1611,207,214,livestock
1741,103,156,livestock
1773,156,174,livestock
1412,212,62,herbivore
1699,63,152,livestock
1658,263,225,livestock
1517,202,22,carnivore
1760,177,247,livestock
1708,150,35,livestock
1491,246,221,herbivore
1509,144,165,carnivore
1456,200,27,herbivore
1346,137,12,herbivore
1572,149,139,livestock
1817,198,89,livestock
1780,160,172,livestock
1648,92,228,livestock
1801,97,204,livestock
1392,94,172,herbivore
1809,184,100,livestock
1410,44,130,herbivore
1439,9,54,herbivore
1628,170,149,livestock
1778,153,168,livestock
1789,79,213,livestock
1601,256,59,livestock
1430,285,219,herbivore
1718,170,137,livestock
1902,100,26,herbivore
1487,294,79,herbivore
1399,279,48,herbivore
1533,45,92,carnivore
1368,195,122,herbivore
1318,156,79,herbivore
1579,156,139,livestock
1451,7,261,herbivore
1774,158,173,livestock
1375,225,119,herbivore
1549,35,18,carnivore
1561,106,135,livestock
1480,104,119,herbivore
1687,169,269,livestock
1608,209,219,livestock
1711,153,33,livestock
1402,240,177,herbivore
